epoch,aptitude,team_name,starter,pokemon_1,pokemon_2,pokemon_3,pokemon_4,pokemon_5,pokemon_6
44,390,Team 2215,5,Arcanine,Mienfoo,Greninja,Metagross,Noivern,Kangaskhan
44,390,Team 2216,5,Arcanine,Mienfoo,Greninja,Metagross,Noivern,Kangaskhan
44,390,Team 2217,5,Arcanine,Scatterbug,Greninja,Metagross,Noivern,Kangaskhan
44,390,Team 2218,5,Arcanine,Silvally,Greninja,Ponyta,Noivern,Kangaskhan
44,390,Team 2219,5,Arcanine,Jolteon,Greninja,Metagross,Noivern,Kangaskhan
44,388,Team 2220,5,Arcanine,Silvally,Greninja,Krokorok,Noivern,Kangaskhan
44,388,Team 2221,5,Arcanine,Silvally,Greninja,Krokorok,Noivern,Kangaskhan
44,386,Team 2222,5,Arcanine,Spiritomb,Greninja,Ponyta,Braviary,Kangaskhan
44,386,Team 2223,5,Arcanine,Dewpider,Greninja,Ponyta,Braviary,Kangaskhan
44,384,Team 2224,5,Arcanine,Lickilicky,Greninja,Ponyta,Noivern,Kangaskhan
44,384,Team 2225,5,Arcanine,Skuntank,Greninja,Shinx,Noivern,Kangaskhan
44,384,Team 2226,5,Arcanine,Kabutops,Greninja,Ponyta,Noivern,Kangaskhan
44,384,Team 2227,5,Arcanine,Kabutops,Greninja,Ponyta,Noivern,Kangaskhan
44,384,Team 2228,5,Arcanine,Lickilicky,Deino,Ponyta,Noivern,Kangaskhan
44,384,Team 2229,5,Arcanine,Kabutops,Greninja,Ponyta,Noivern,Kangaskhan
44,384,Team 2230,5,Arcanine,Kabutops,Greninja,Ponyta,Noivern,Kangaskhan
44,384,Team 2231,5,Arcanine,Kabutops,Greninja,Ponyta,Noivern,Kangaskhan
44,383,Team 2232,5,Kommo-o,Silvally,Greninja,Ponyta,Noivern,Kangaskhan
44,378,Team 2233,5,Arcanine,Dewpider,Greninja,Ponyta,Noivern,Kangaskhan
44,378,Team 2234,5,Arcanine,Dewpider,Greninja,Ponyta,Noivern,Kangaskhan
44,378,Team 2235,5,Arcanine,Mienfoo,Greninja,Ponyta,Noivern,Kangaskhan
44,378,Team 2236,5,Arcanine,Dewpider,Greninja,Ponyta,Noivern,Kangaskhan
44,378,Team 2237,5,Arcanine,Dewpider,Greninja,Ponyta,Noivern,Kangaskhan
44,378,Team 2238,5,Arcanine,Mienfoo,Greninja,Ponyta,Noivern,Kangaskhan
44,378,Team 2239,5,Arcanine,Mienfoo,Greninja,Ponyta,Noivern,Kangaskhan
44,378,Team 2240,5,Arcanine,Dewpider,Greninja,Ponyta,Noivern,Kangaskhan
44,377,Team 2241,5,Arcanine,Florges,Greninja,Ponyta,Noivern,Kangaskhan
44,377,Team 2242,5,Nidoqueen,Silvally,Greninja,Shinx,Noivern,Kangaskhan
44,374,Team 2243,5,Arcanine,Togedemaru,Greninja,Ponyta,Lombre,Kangaskhan
44,374,Team 2244,5,Arcanine,Togedemaru,Greninja,Ponyta,Lombre,Kangaskhan
44,358,Team 2245,5,Arcanine,Togedemaru,Poliwhirl,Ponyta,Dragonite,Kangaskhan
44,352,Team 2246,5,Arcanine,Turtwig,Kingdra,Ponyta,Noivern,Kangaskhan
44,348,Team 2247,5,Avalugg,Mienfoo,Greninja,Metagross,Noivern,Kangaskhan
44,305,Team 2248,5,Arcanine,Togedemaru,Poliwhirl,Ponyta,Magneton,Kangaskhan
44,294,Team 2249,5,Arcanine,Mienfoo,Poliwhirl,Parasect,Magneton,Kangaskhan
45,400,Team 2250,5,Diggersby,Silvally,Greninja,Metagross,Noivern,Kangaskhan
45,400,Team 2251,5,Nidoqueen,Silvally,Greninja,Metagross,Noivern,Kangaskhan
45,399,Team 2252,5,Arcanine,Silvally,Kingdra,Ponyta,Noivern,Kangaskhan
45,399,Team 2253,5,Arcanine,Kabutops,Greninja,Metagross,Noivern,Kangaskhan
45,399,Team 2254,5,Arcanine,Kabutops,Greninja,Metagross,Noivern,Kangaskhan
45,398,Team 2255,5,Arcanine,Silvally,Greninja,Ponyta,Lombre,Kangaskhan
45,398,Team 2256,5,Arcanine,Lickilicky,Greninja,Krokorok,Braviary,Kangaskhan
45,396,Team 2257,5,Arcanine,Scatterbug,Exeggcute,Metagross,Noivern,Kangaskhan
45,392,Team 2258,5,Arcanine,Florges,Greninja,Ponyta,Braviary,Kangaskhan
45,392,Team 2259,5,Arcanine,Florges,Greninja,Ponyta,Braviary,Kangaskhan
45,390,Team 2260,5,Arcanine,Mienfoo,Greninja,Metagross,Noivern,Kangaskhan
45,390,Team 2261,5,Arcanine,Mienfoo,Greninja,Metagross,Noivern,Kangaskhan
45,390,Team 2262,5,Arcanine,Mienfoo,Greninja,Metagross,Noivern,Kangaskhan
45,390,Team 2263,5,Arcanine,Mienfoo,Greninja,Metagross,Noivern,Kangaskhan
45,389,Team 2264,5,Arcanine,Silvally,Greninja,Ponyta,Noivern,Kangaskhan
45,389,Team 2265,5,Arcanine,Dewpider,Greninja,Metagross,Noivern,Kangaskhan
45,389,Team 2266,5,Arcanine,Togedemaru,Greninja,Metagross,Noivern,Kangaskhan
45,389,Team 2267,5,Arcanine,Silvally,Greninja,Ponyta,Noivern,Kangaskhan
45,389,Team 2268,5,Arcanine,Togedemaru,Greninja,Metagross,Noivern,Kangaskhan
45,387,Team 2269,5,Arcanine,Spiritomb,Greninja,Ponyta,Braviary,Kangaskhan
45,387,Team 2270,5,Arcanine,Kabutops,Greninja,Ponyta,Noivern,Kangaskhan
45,387,Team 2271,5,Arcanine,Kabutops,Greninja,Ponyta,Noivern,Kangaskhan
45,387,Team 2272,5,Arcanine,Kabutops,Greninja,Ponyta,Noivern,Kangaskhan
45,387,Team 2273,5,Arcanine,Kabutops,Greninja,Ponyta,Noivern,Kangaskhan
45,387,Team 2274,5,Arcanine,Spiritomb,Greninja,Ponyta,Braviary,Kangaskhan
45,386,Team 2275,5,Arcanine,Spiritomb,Greninja,Ponyta,Noivern,Kangaskhan
45,385,Team 2276,5,Arcanine,Turtwig,Greninja,Ponyta,Noivern,Kangaskhan
45,385,Team 2277,5,Arcanine,Togedemaru,Greninja,Ponyta,Noivern,Kangaskhan
45,384,Team 2278,5,Arcanine,Mienfoo,Greninja,Krokorok,Noivern,Kangaskhan
45,384,Team 2279,5,Arcanine,Dewpider,Greninja,Shinx,Noivern,Kangaskhan
45,384,Team 2280,5,Arcanine,Mienfoo,Greninja,Ponyta,Noivern,Kangaskhan
45,384,Team 2281,5,Arcanine,Mienfoo,Greninja,Ponyta,Noivern,Kangaskhan
45,384,Team 2282,5,Arcanine,Mienfoo,Greninja,Ponyta,Noivern,Kangaskhan
45,384,Team 2283,5,Arcanine,Dewpider,Greninja,Ponyta,Noivern,Kangaskhan
45,384,Team 2284,5,Arcanine,Dewpider,Greninja,Ponyta,Noivern,Kangaskhan
45,384,Team 2285,5,Arcanine,Dewpider,Greninja,Ponyta,Noivern,Kangaskhan
45,384,Team 2286,5,Arcanine,Dewpider,Greninja,Ponyta,Noivern,Kangaskhan
45,378,Team 2287,5,Arcanine,Lickilicky,Deino,Ponyta,Noivern,Kangaskhan
45,364,Team 2288,5,Avalugg,Mienfoo,Greninja,Metagross,Noivern,Kangaskhan
45,363,Team 2289,5,Arcanine,Togedemaru,Poliwhirl,Ponyta,Dragonite,Kangaskhan
45,328,Team 2290,5,Arcanine,Mienfoo,Kingdra,Ponyta,Noivern,Kangaskhan
45,328,Team 2291,5,Arcanine,Mienfoo,Kingdra,Ponyta,Noivern,Kangaskhan
45,328,Team 2292,5,Arcanine,Mienfoo,Kingdra,Ponyta,Noivern,Kangaskhan
45,319,Team 2293,5,Arcanine,Mienfoo,Poliwhirl,Krokorok,Magneton,Kangaskhan
45,282,Team 2294,5,Arcanine,Scatterbug,Exeggcute,Venipede,Noivern,Kangaskhan
45,232,Team 2295,5,Nidoqueen,Silvally,Kingdra,Shinx,Noivern,Kangaskhan
45,231,Team 2296,5,Kommo-o,Kabutops,Greninja,Ponyta,Noivern,Kangaskhan
45,137,Team 2297,5,Arcanine,Mienfoo,Greninja,Ponyta,Noivern,Murkrow
45,123,Team 2298,5,Nidoqueen,Dewpider,Greninja,Ponyta,Noivern,Kangaskhan
45,34,Team 2299,5,Avalugg,Mienfoo,Greninja,Shinx,Noivern,Kangaskhan
46,400,Team 2300,5,Arcanine,Kabutops,Greninja,Metagross,Noivern,Kangaskhan
46,400,Team 2301,5,Arcanine,Silvally,Greninja,Ponyta,Braviary,Kangaskhan
46,400,Team 2302,5,Arcanine,Kabutops,Greninja,Metagross,Noivern,Kangaskhan
46,400,Team 2303,5,Diggersby,Silvally,Greninja,Metagross,Noivern,Kangaskhan
46,400,Team 2304,5,Arcanine,Silvally,Kingdra,Ponyta,Noivern,Kangaskhan
46,398,Team 2305,5,Arcanine,Spiritomb,Greninja,Metagross,Braviary,Kangaskhan
46,398,Team 2306,5,Arcanine,Togedemaru,Greninja,Metagross,Braviary,Kangaskhan
46,396,Team 2307,5,Arcanine,Spiritomb,Greninja,Metagross,Venomoth,Kangaskhan
46,391,Team 2308,5,Arcanine,Silvally,Poliwhirl,Ponyta,Noivern,Kangaskhan
46,391,Team 2309,5,Arcanine,Silvally,Kingdra,Ponyta,Noivern,Lickilicky
46,390,Team 2310,5,Arcanine,Spiritomb,Greninja,Metagross,Noivern,Kangaskhan
46,390,Team 2311,5,Arcanine,Silvally,Greninja,Ponyta,Noivern,Kangaskhan
46,390,Team 2312,5,Arcanine,Silvally,Greninja,Ponyta,Noivern,Kangaskhan
46,390,Team 2313,5,Arcanine,Mienfoo,Greninja,Metagross,Noivern,Kangaskhan
46,390,Team 2314,5,Arcanine,Mienfoo,Greninja,Metagross,Noivern,Kangaskhan
46,390,Team 2315,5,Arcanine,Mienfoo,Greninja,Metagross,Noivern,Kangaskhan
46,390,Team 2316,5,Arcanine,Silvally,Greninja,Ponyta,Noivern,Kangaskhan
46,390,Team 2317,5,Arcanine,Silvally,Greninja,Ponyta,Noivern,Kangaskhan
46,390,Team 2318,5,Arcanine,Mienfoo,Greninja,Metagross,Noivern,Kangaskhan
46,390,Team 2319,5,Arcanine,Spiritomb,Greninja,Metagross,Noivern,Kangaskhan
46,390,Team 2320,5,Arcanine,Silvally,Greninja,Ponyta,Noivern,Kangaskhan
46,389,Team 2321,5,Arcanine,Lickilicky,Greninja,Ponyta,Noivern,Kangaskhan
46,389,Team 2322,5,Avalugg,Mienfoo,Greninja,Metagross,Braviary,Kangaskhan
46,389,Team 2323,5,Arcanine,Lickilicky,Greninja,Ponyta,Noivern,Kangaskhan
46,389,Team 2324,5,Arcanine,Kabutops,Greninja,Ponyta,Noivern,Kangaskhan
46,389,Team 2325,5,Arcanine,Kabutops,Greninja,Ponyta,Noivern,Kangaskhan
46,387,Team 2326,5,Arcanine,Togedemaru,Greninja,Ponyta,Noivern,Kangaskhan
46,385,Team 2327,5,Arcanine,Turtwig,Greninja,Ponyta,Noivern,Kangaskhan
46,385,Team 2328,5,Arcanine,Turtwig,Greninja,Ponyta,Noivern,Kangaskhan
46,385,Team 2329,5,Arcanine,Spiritomb,Greninja,Delibird,Noivern,Kangaskhan
46,383,Team 2330,5,Arcanine,Mienfoo,Greninja,Ponyta,Noivern,Kangaskhan
46,383,Team 2331,5,Arcanine,Dewpider,Greninja,Shinx,Noivern,Kangaskhan
46,383,Team 2332,5,Arcanine,Mienfoo,Greninja,Ponyta,Noivern,Kangaskhan
46,383,Team 2333,5,Arcanine,Dewpider,Greninja,Ponyta,Noivern,Kangaskhan
46,383,Team 2334,5,Arcanine,Mienfoo,Greninja,Ponyta,Noivern,Kangaskhan
46,383,Team 2335,5,Arcanine,Spiritomb,Greninja,Marshtomp,Braviary,Kangaskhan
46,383,Team 2336,5,Arcanine,Dewpider,Greninja,Ponyta,Noivern,Kangaskhan
46,383,Team 2337,5,Arcanine,Dewpider,Greninja,Ponyta,Noivern,Kangaskhan
46,383,Team 2338,5,Arcanine,Mienfoo,Greninja,Ponyta,Noivern,Kangaskhan
46,378,Team 2339,5,Arcanine,Beartic,Greninja,Ponyta,Braviary,Kangaskhan
46,376,Team 2340,5,Arcanine,Dewpider,Greninja,Ponyta,Roselia,Kangaskhan
46,364,Team 2341,5,Arcanine,Scatterbug,Crustle,Metagross,Noivern,Kangaskhan
46,340,Team 2342,5,Arcanine,Kabutops,Kingdra,Ponyta,Noivern,Kangaskhan
46,309,Team 2343,5,Arcanine,Mienfoo,Poliwhirl,Krokorok,Magneton,Kangaskhan
46,288,Team 2344,5,Arcanine,Spiritomb,Munna,Ponyta,Noivern,Kangaskhan
46,286,Team 2345,5,Arcanine,Scatterbug,Exeggcute,Krokorok,Noivern,Kangaskhan
46,227,Team 2346,1,Arcanine,Togedemaru,Poliwhirl,Ponyta,Dragonite,Kangaskhan
46,160,Team 2347,5,Nidoqueen,Silvally,Kingdra,Ponyta,Noivern,Kangaskhan
46,136,Team 2348,4,Arcanine,Kabutops,Deino,Ponyta,Noivern,Kangaskhan
46,124,Team 2349,5,Arcanine,Mienfoo,Greninja,Ponyta,Noivern,Pansage
47,400,Team 2350,5,Arcanine,Silvally,Greninja,Metagross,Noivern,Kangaskhan
47,400,Team 2351,5,Arcanine,Kabutops,Greninja,Metagross,Noivern,Kangaskhan
47,399,Team 2352,5,Arcanine,Silvally,Greninja,Ponyta,Dragonite,Kangaskhan
47,395,Team 2353,5,Arcanine,Mienfoo,Greninja,Metagross,Noivern,Kangaskhan
47,395,Team 2354,5,Arcanine,Silvally,Greninja,Ponyta,Noivern,Kangaskhan
47,395,Team 2355,5,Arcanine,Mienfoo,Greninja,Metagross,Noivern,Kangaskhan
47,395,Team 2356,5,Arcanine,Silvally,Greninja,Ponyta,Noivern,Kangaskhan
47,393,Team 2357,5,Arcanine,Kabutops,Greninja,Metagross,Palossand,Kangaskhan
47,393,Team 2358,5,Arcanine,Mudsdale,Greninja,Metagross,Froslass,Kangaskhan
47,391,Team 2359,5,Arcanine,Lickilicky,Greninja,Ponyta,Noivern,Kangaskhan
47,391,Team 2360,5,Arcanine,Kabutops,Greninja,Metagross,Volbeat,Kangaskhan
47,389,Team 2361,5,Arcanine,Silvally,Poliwhirl,Ponyta,Noivern,Kangaskhan
47,387,Team 2362,5,Arcanine,Beartic,Greninja,Ponyta,Noivern,Kangaskhan
47,385,Team 2363,5,Arcanine,Spiritomb,Greninja,Ponyta,Noivern,Kangaskhan
47,385,Team 2364,5,Arcanine,Spiritomb,Greninja,Ponyta,Noivern,Kangaskhan
47,385,Team 2365,5,Arcanine,Spiritomb,Greninja,Ponyta,Noivern,Kangaskhan
47,385,Team 2366,5,Arcanine,Scatterbug,Crustle,Metagross,Braviary,Kangaskhan
47,385,Team 2367,5,Arcanine,Togedemaru,Fomantis,Ponyta,Noivern,Kangaskhan
47,385,Team 2368,5,Arcanine,Spiritomb,Greninja,Ponyta,Noivern,Kangaskhan
47,384,Team 2369,5,Arcanine,Spiritomb,Greninja,Ponyta,Braviary,Kangaskhan
47,384,Team 2370,5,Arcanine,Mienfoo,Greninja,Ponyta,Noivern,Kangaskhan
47,384,Team 2371,5,Arcanine,Mienfoo,Greninja,Ponyta,Noivern,Kangaskhan
47,384,Team 2372,5,Arcanine,Mienfoo,Greninja,Ponyta,Noivern,Kangaskhan
47,384,Team 2373,5,Arcanine,Spiritomb,Greninja,Munna,Noivern,Kangaskhan
47,384,Team 2374,5,Arcanine,Turtwig,Greninja,Shinx,Noivern,Kangaskhan
47,384,Team 2375,5,Arcanine,Turtwig,Greninja,Ponyta,Noivern,Kangaskhan
47,384,Team 2376,5,Arcanine,Mienfoo,Greninja,Krokorok,Noivern,Kangaskhan
47,384,Team 2377,5,Arcanine,Mienfoo,Greninja,Ponyta,Noivern,Kangaskhan
47,384,Team 2378,5,Arcanine,Mienfoo,Greninja,Delibird,Noivern,Kangaskhan
47,384,Team 2379,5,Arcanine,Dewpider,Greninja,Ponyta,Noivern,Kangaskhan
47,384,Team 2380,5,Arcanine,Dewpider,Greninja,Ponyta,Noivern,Kangaskhan
47,383,Team 2381,5,Arcanine,Beartic,Greninja,Ponyta,Braviary,Kangaskhan
47,383,Team 2382,5,Arcanine,Beartic,Greninja,Ponyta,Braviary,Kangaskhan
47,382,Team 2383,5,Arcanine,Scatterbug,Crustle,Metagross,Audino,Kangaskhan
47,371,Team 2384,5,Arcanine,Scatterbug,Crustle,Metagross,Noivern,Kangaskhan
47,360,Team 2385,5,Arcanine,Togedemaru,Poliwhirl,Ponyta,Dragonite,Kangaskhan
47,359,Team 2386,1,Arcanine,Beartic,Greninja,Ponyta,Braviary,Kangaskhan
47,334,Team 2387,5,Arcanine,Kabutops,Kingdra,Ponyta,Noivern,Kangaskhan
47,334,Team 2388,5,Arcanine,Kabutops,Kingdra,Ponyta,Noivern,Kangaskhan
47,314,Team 2389,5,Arcanine,Kabutops,Klinklang,Ponyta,Noivern,Kangaskhan
47,307,Team 2390,5,Arcanine,Scatterbug,Crustle,Ponyta,Noivern,Kangaskhan
47,307,Team 2391,5,Arcanine,Dewpider,Clawitzer,Ponyta,Noivern,Kangaskhan
47,286,Team 2392,5,Arcanine,Mienfoo,Greninja,Caterpie,Honchkrow,Kangaskhan
47,275,Team 2393,5,Arcanine,Scatterbug,Exeggcute,Krokorok,Noivern,Kangaskhan
47,247,Team 2394,5,Arcanine,Dewpider,Munna,Shinx,Noivern,Kangaskhan
47,247,Team 2395,5,Diggersby,Silvally,Greninja,Ponyta,Noivern,Trevenant
47,174,Team 2396,5,Nidoqueen,Silvally,Kingdra,Ponyta,Noivern,Kangaskhan
47,165,Team 2397,5,Nidoqueen,Mienfoo,Kingdra,Ponyta,Noivern,Kangaskhan
47,160,Team 2398,2,Arcanine,Dewpider,Greninja,Ponyta,Luvdisc,Kangaskhan
47,126,Team 2399,5,Gligar,Mienfoo,Greninja,Ponyta,Noivern,Kangaskhan
48,397,Team 2400,5,Arcanine,Silvally,Exploud,Metagross,Noivern,Kangaskhan
48,397,Team 2401,5,Arcanine,Scatterbug,Greninja,Metagross,Braviary,Kangaskhan
48,397,Team 2402,5,Arcanine,Kabutops,Greninja,Metagross,Braviary,Kangaskhan
48,393,Team 2403,5,Arcanine,Silvally,Exeggcute,Ponyta,Noivern,Kangaskhan
48,392,Team 2404,5,Arcanine,Turtwig,Greninja,Metagross,Noivern,Kangaskhan
48,392,Team 2405,5,Arcanine,Gulpin,Greninja,Metagross,Noivern,Kangaskhan
48,392,Team 2406,5,Arcanine,Silvally,Greninja,Ponyta,Noivern,Kangaskhan
48,392,Team 2407,5,Arcanine,Silvally,Greninja,Ponyta,Noivern,Kangaskhan
48,392,Team 2408,5,Arcanine,Scatterbug,Greninja,Metagross,Noivern,Kangaskhan
48,390,Team 2409,5,Arcanine,Silvally,Poliwhirl,Ponyta,Noivern,Kangaskhan
48,390,Team 2410,5,Arcanine,Silvally,Poliwhirl,Furret,Noivern,Kangaskhan
48,389,Team 2411,5,Arcanine,Silvally,Greninja,Lileep,Noivern,Kangaskhan
48,388,Team 2412,5,Arcanine,Kabutops,Greninja,Ponyta,Noivern,Kangaskhan
48,388,Team 2413,5,Arcanine,Kabutops,Greninja,Ponyta,Noivern,Kangaskhan
48,385,Team 2414,5,Arcanine,Lanturn,Greninja,Ponyta,Noivern,Kangaskhan
48,383,Team 2415,5,Arcanine,Beartic,Greninja,Ponyta,Noivern,Kangaskhan
48,383,Team 2416,5,Arcanine,Dewpider,Illumise,Ponyta,Noivern,Kangaskhan
48,383,Team 2417,5,Arcanine,Dewpider,Greninja,Krokorok,Noivern,Kangaskhan
48,383,Team 2418,5,Arcanine,Mienfoo,Greninja,Ponyta,Noivern,Kangaskhan
48,383,Team 2419,5,Arcanine,Mienfoo,Greninja,Ponyta,Noivern,Kangaskhan
48,383,Team 2420,5,Arcanine,Spiritomb,Greninja,Ponyta,Noivern,Kangaskhan
48,383,Team 2421,5,Arcanine,Beartic,Greninja,Ponyta,Braviary,Kangaskhan
48,383,Team 2422,5,Arcanine,Beartic,Greninja,Ponyta,Noivern,Kangaskhan
48,383,Team 2423,5,Arcanine,Spiritomb,Greninja,Ponyta,Noivern,Kangaskhan
48,383,Team 2424,5,Arcanine,Dewpider,Greninja,Ponyta,Noivern,Kangaskhan
48,383,Team 2425,5,Arcanine,Turtwig,Greninja,Ponyta,Noivern,Kangaskhan
48,383,Team 2426,5,Arcanine,Beartic,Greninja,Ponyta,Noivern,Kangaskhan
48,383,Team 2427,5,Arcanine,Mienfoo,Greninja,Ponyta,Noivern,Kangaskhan
48,383,Team 2428,5,Arcanine,Mienfoo,Greninja,Ponyta,Noivern,Kangaskhan
48,383,Team 2429,5,Arcanine,Mienfoo,Greninja,Ponyta,Noivern,Kangaskhan
48,383,Team 2430,5,Arcanine,Beartic,Greninja,Ponyta,Noivern,Kangaskhan
48,383,Team 2431,5,Arcanine,Mienfoo,Greninja,Ponyta,Noivern,Kangaskhan
48,383,Team 2432,5,Arcanine,Mienfoo,Greninja,Ponyta,Noivern,Kangaskhan
48,380,Team 2433,5,Arcanine,Togedemaru,Crustle,Metagross,Audino,Kangaskhan
48,376,Team 2434,5,Arcanine,Scatterbug,Crustle,Metagross,Braviary,Kangaskhan
48,372,Team 2435,5,Arcanine,Beartic,Greninja,Ponyta,Volbeat,Kangaskhan
48,367,Team 2436,5,Arcanine,Scatterbug,Greninja,Yanma,Luvdisc,Kangaskhan
48,362,Team 2437,2,Arcanine,Dewpider,Crustle,Metagross,Noivern,Kangaskhan
48,354,Team 2438,5,Arcanine,Scatterbug,Poliwhirl,Ponyta,Dragonite,Kangaskhan
48,337,Team 2439,5,Arcanine,Kabutops,Kingdra,Watchog,Volbeat,Kangaskhan
48,329,Team 2440,5,Nidoqueen,Silvally,Kingdra,Caterpie,Honchkrow,Kangaskhan
48,323,Team 2441,5,Arcanine,Mienfoo,Crustle,Krokorok,Audino,Kangaskhan
48,306,Team 2442,5,Arcanine,Kabutops,Klinklang,Ponyta,Noivern,Kangaskhan
48,306,Team 2443,5,Arcanine,Kabutops,Klinklang,Ponyta,Noivern,Kangaskhan
48,302,Team 2444,5,Arcanine,Scatterbug,Exeggcute,Ponyta,Noivern,Kangaskhan
48,302,Team 2445,5,Arcanine,Dewpider,Exeggcute,Ponyta,Noivern,Kangaskhan
48,282,Team 2446,5,Arcanine,Togedemaru,Fomantis,Ponyta,Noivern,Kangaskhan
48,282,Team 2447,5,Arcanine,Togedemaru,Fomantis,Ponyta,Noivern,Kangaskhan
48,144,Team 2448,5,Arcanine,Togedemaru,Greninja,Ponyta,Noivern,Minccino
48,135,Team 2449,5,Arcanine,Mienfoo,Greninja,Caterpie,Noivern,Vanillite
49,397,Team 2450,5,Arcanine,Silvally,Exploud,Metagross,Noivern,Kangaskhan
49,396,Team 2451,5,Arcanine,Silvally,Illumise,Ponyta,Noivern,Kangaskhan
49,396,Team 2452,5,Arcanine,Silvally,Illumise,Ponyta,Noivern,Kangaskhan
49,394,Team 2453,5,Arcanine,Silvally,Exeggcute,Ponyta,Noivern,Kangaskhan
49,394,Team 2454,5,Arcanine,Scatterbug,Greninja,Metagross,Braviary,Kangaskhan
49,394,Team 2455,5,Arcanine,Scatterbug,Greninja,Metagross,Braviary,Kangaskhan
49,394,Team 2456,5,Arcanine,Beartic,Greninja,Metagross,Noivern,Kangaskhan
49,394,Team 2457,5,Arcanine,Xatu,Greninja,Metagross,Braviary,Kangaskhan
49,393,Team 2458,5,Arcanine,Silvally,Poliwhirl,Ponyta,Noivern,Kangaskhan
49,393,Team 2459,5,Arcanine,Kabutops,Greninja,Metagross,Volbeat,Kangaskhan
49,392,Team 2460,5,Arcanine,Silvally,Greninja,Ponyta,Noivern,Kangaskhan
49,392,Team 2461,5,Arcanine,Silvally,Greninja,Ponyta,Noivern,Kangaskhan
49,392,Team 2462,5,Arcanine,Silvally,Greninja,Ponyta,Noivern,Kangaskhan
49,392,Team 2463,5,Arcanine,Silvally,Greninja,Ponyta,Noivern,Kangaskhan
49,391,Team 2464,5,Arcanine,Silvally,Poliwhirl,Furret,Noivern,Kangaskhan
49,389,Team 2465,5,Arcanine,Kabutops,Greninja,Ponyta,Noivern,Kangaskhan
49,389,Team 2466,5,Arcanine,Kabutops,Greninja,Ponyta,Noivern,Kangaskhan
49,389,Team 2467,5,Arcanine,Kabutops,Greninja,Ponyta,Noivern,Kangaskhan
49,389,Team 2468,5,Arcanine,Kabutops,Greninja,Ponyta,Noivern,Kangaskhan
49,386,Team 2469,5,Arcanine,Lanturn,Greninja,Ponyta,Noivern,Kangaskhan
49,386,Team 2470,5,Arcanine,Beartic,Greninja,Ponyta,Noivern,Kangaskhan
49,386,Team 2471,5,Arcanine,Beartic,Greninja,Ponyta,Noivern,Kangaskhan
49,386,Team 2472,5,Arcanine,Beartic,Greninja,Ponyta,Noivern,Kangaskhan
49,386,Team 2473,5,Arcanine,Beartic,Greninja,Ponyta,Noivern,Kangaskhan
49,384,Team 2474,5,Arcanine,Mienfoo,Greninja,Krokorok,Noivern,Kangaskhan
49,384,Team 2475,5,Arcanine,Mienfoo,Greninja,Ponyta,Noivern,Kangaskhan
49,384,Team 2476,5,Arcanine,Spiritomb,Greninja,Ponyta,Noivern,Kangaskhan
49,384,Team 2477,5,Arcanine,Mienfoo,Greninja,Ponyta,Noivern,Kangaskhan
49,384,Team 2478,5,Arcanine,Mienfoo,Greninja,Ponyta,Noivern,Kangaskhan
49,384,Team 2479,5,Arcanine,Spiritomb,Greninja,Ponyta,Noivern,Kangaskhan
49,384,Team 2480,5,Arcanine,Scatterbug,Greninja,Ponyta,Noivern,Kangaskhan
49,384,Team 2481,5,Arcanine,Turtwig,Greninja,Ponyta,Noivern,Kangaskhan
49,384,Team 2482,5,Arcanine,Mienfoo,Greninja,Ponyta,Noivern,Kangaskhan
49,384,Team 2483,5,Arcanine,Mienfoo,Greninja,Ponyta,Noivern,Kangaskhan
49,383,Team 2484,5,Arcanine,Beartic,Greninja,Ponyta,Volbeat,Kangaskhan
49,381,Team 2485,5,Arcanine,Beartic,Greninja,Ponyta,Braviary,Kangaskhan
49,381,Team 2486,5,Arcanine,Beartic,Greninja,Ponyta,Braviary,Kangaskhan
49,381,Team 2487,5,Arcanine,Beartic,Greninja,Ponyta,Braviary,Kangaskhan
49,379,Team 2488,5,Arcanine,Kabutops,Greninja,Ponyta,Volbeat,Kangaskhan
49,346,Team 2489,5,Arcanine,Mienfoo,Linoone,Ponyta,Braviary,Kangaskhan
49,340,Team 2490,5,Arcanine,Dewpider,Illumise,Ponyta,Noivern,Kangaskhan
49,321,Team 2491,5,Arcanine,Mienfoo,Crustle,Krokorok,Audino,Kangaskhan
49,321,Team 2492,5,Arcanine,Mienfoo,Crustle,Krokorok,Audino,Kangaskhan
49,312,Team 2493,5,Arcanine,Dewpider,Exeggcute,Ponyta,Noivern,Kangaskhan
49,310,Team 2494,5,Arcanine,Kabutops,Klinklang,Ponyta,Noivern,Kangaskhan
49,306,Team 2495,5,Arcanine,Togedemaru,Klinklang,Ponyta,Noivern,Kangaskhan
49,300,Team 2496,5,Arcanine,Mienfoo,Klinklang,Ponyta,Buneary,Kangaskhan
49,300,Team 2497,5,Arcanine,Mienfoo,Klinklang,Ponyta,Noivern,Kangaskhan
49,153,Team 2498,5,Arcanine,Dewpider,Greninja,Ponyta,Noivern,Xatu
49,145,Team 2499,5,Arcanine,Dewpider,Greninja,Ponyta,Noivern,Cherubi
50,397,Team 2500,5,Arcanine,Silvally,Exploud,Metagross,Noivern,Kangaskhan
50,397,Team 2501,5,Arcanine,Silvally,Exploud,Metagross,Noivern,Kangaskhan
50,395,Team 2502,5,Arcanine,Silvally,Exploud,Ponyta,Noivern,Kangaskhan
